time(UTC),poa_global,poa_direct,poa_diffuse,poa_sky_diffuse,poa_ground_diffuse,cell_temp
2014-06-04 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,16.92
2014-06-04 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,16.59
2014-06-04 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,16.54
2014-06-04 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,16.3
2014-06-05 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,15.92
2014-06-05 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,15.81
2014-06-05 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,15.84
2014-06-05 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,15.8
2014-06-05 04:00:00+00:00,35.157849302036034,0.0,35.157849302036034,34.52146997001212,0.6363793320239162,16.82253159333934
2014-06-05 05:00:00+00:00,27.543026266155774,0.0,27.543026266155774,27.057368354874363,0.48565791128140967,16.808456347833957
2014-06-05 06:00:00+00:00,82.6290787984673,0.0,82.6290787984673,81.17210506462308,1.456973733844229,19.216090140695986
2014-06-05 07:00:00+00:00,241.1204285345932,1.7307874033828927,239.3896411312103,235.1192008768393,4.2704402543710165,24.80573833068165
2014-06-05 08:00:00+00:00,419.9849326757114,37.176793583590474,382.8081390921209,375.07110616067223,7.737032931448665,31.8969296177786
2014-06-05 09:00:00+00:00,391.5741256842685,16.000442135524917,375.5736835487436,368.54001724742665,7.033666301316968,31.251295150016578
2014-06-05 10:00:00+00:00,630.0166004843104,360.42101533489705,269.5955851494134,255.64548031846812,13.95010483094532,39.44645433850248
2014-06-05 11:00:00+00:00,412.6058201361438,37.412504079903194,375.1933160562406,367.60700454553444,7.5863115107061585,33.39846314281598
2014-06-05 12:00:00+00:00,58.8850906379882,0.0,58.8850906379882,57.8467875173176,1.0383031206706,22.787324014400774
2014-06-05 13:00:00+00:00,46.53821679453907,0.0,46.53821679453907,45.71762239271875,0.820594401820313,23.010891896231286
2014-06-05 14:00:00+00:00,71.23196448143733,0.0,71.23196448143733,69.97595264191645,1.256011839520887,23.48664530335625
2014-06-05 15:00:00+00:00,26.64350721331744,0.0,26.64350721331744,26.124355652982143,0.5191515603353,21.624279251960147
